Epoch:1, Train Loss:0.705324919551973, Vali Loss:0.4610343139852006, mse:0.5375559208066002, mae:0.5439055456353403
Epoch:2, Train Loss:3.881231902968063, Vali Loss:0.5064411791184109, mse:0.5556674681725764, mae:0.5880047825783074
Epoch:3, Train Loss:0.8485491104333507, Vali Loss:0.9056475526218901, mse:0.918504165890235, mae:0.7490984141374024
Epoch:4, Train Loss:0.8096068339912514, Vali Loss:0.4700752168271492, mse:0.5698314704758194, mae:0.5728708516945628
Epoch:5, Train Loss:0.721634338572923, Vali Loss:0.44678788402240954, mse:0.4988240925442845, mae:0.5374743351451704
Epoch:6, Train Loss:0.7209239823132874, Vali Loss:0.44750826963139245, mse:0.502309540149573, mae:0.5387397891554598
Epoch:7, Train Loss:0.7345128361030147, Vali Loss:0.4561542763510879, mse:0.5162685805252779, mae:0.540737239365405
Epoch:8, Train Loss:0.7372329043955939, Vali Loss:0.4900160094424909, mse:0.5114586821313356, mae:0.563988695417261
Epoch:9, Train Loss:0.7380623919761132, Vali Loss:0.44860523344469183, mse:0.5024877124004693, mae:0.5435678648684069
Epoch:10, Train Loss:0.731916819470614, Vali Loss:0.46425065287581174, mse:0.5009837699705891, mae:0.5348853422415869
Epoch:11, Train Loss:0.7259436884872343, Vali Loss:0.47035435174014895, mse:0.4927704837216743, mae:0.5414380838520059
Epoch:12, Train Loss:0.7211925578020845, Vali Loss:0.46160655259532885, mse:0.5213425612364347, mae:0.5394394207380224
