Epoch:1, Train Loss:1.355805093332837, Vali Loss:1.2519656411456397, acc:0.3816260221962617, f1:0.24381262223742756
Epoch:2, Train Loss:1.3215569644066487, Vali Loss:1.311205375498796, acc:0.35304103387850466, f1:0.309862966808666
Epoch:3, Train Loss:1.36913251089086, Vali Loss:1.3508586800568618, acc:0.3797367844626168, f1:0.21042583975824358
Epoch:4, Train Loss:1.3806825394370643, Vali Loss:1.3257726560889154, acc:0.3759948160046729, f1:0.24211545730766063
Epoch:5, Train Loss:1.3971903676098385, Vali Loss:1.313746473905382, acc:0.37943560163551404, f1:0.21015007897334229
Epoch:6, Train Loss:1.3831467662838097, Vali Loss:1.3182110202837987, acc:0.3824930636682243, f1:0.22677608011200365
Epoch:7, Train Loss:1.3857666919855745, Vali Loss:1.3114652182829076, acc:0.3787967289719626, f1:0.20813359774481485
Epoch:8, Train Loss:1.385537638773189, Vali Loss:1.3154933153891508, acc:0.3788514894859813, f1:0.20833538252753325
Epoch:9, Train Loss:1.3835133057277524, Vali Loss:1.3177868559299655, acc:0.3787967289719626, f1:0.20813359774481485
