Date,Adj Close,Close,High,Low,Open,Volume,Beta_30D,MD_30D,Volatility_30D,Beta_30D_norm,Volatility_30D_norm,MD_30D_norm,Composite_Score,Risk_Label
2013-01-02,71.20751190185547,87.66000366210938,88.58000183105469,86.51000213623047,87.44999694824219,1962800,1.1092620634387114,0.0197095087760539,0.0091574269987078,0.1551055695826519,-0.6829189121382014,-0.8919561242198911,-0.4732564889251468,1
2013-01-03,71.75991821289062,88.33999633789062,88.7300033569336,87.44999694824219,87.5999984741211,1336100,1.1319168148066467,0.0197095087760539,0.0092126743435397,0.196449382244569,-0.6777258506521566,-0.8919561242198911,-0.4577441975424929,1
2013-01-04,72.14981079101562,88.81999969482422,88.91999816894531,88.30000305175781,88.6500015258789,775700,1.1454528045138286,0.0197095087760539,0.0092880266032045,0.221151901091871,-0.6706429959241629,-0.8919561242198911,-0.4471490730173943,1
2013-01-07,71.68679809570312,88.25,88.3499984741211,87.26000213623047,88.08000183105469,1447300,1.3902864936450476,0.0250360522721253,0.0107006790873963,0.6679614030974399,-0.5378584932273711,-0.8099760467823356,-0.2266243789707556,2
2013-01-08,71.74363708496094,88.31999969482422,88.9800033569336,87.51000213623047,88.66999816894531,1242600,1.4528507233197296,0.0430945641528994,0.0108114890178514,0.7821380607441111,-0.5274427386989214,-0.5320400450422242,-0.0924482409990115,2
2013-01-09,73.24644470214844,90.16999816894533,90.25,88.58999633789062,88.62000274658203,1482500,1.6004110289885602,0.0430945641528994,0.0109417728873626,1.0514283978935206,-0.5151965004938076,-0.5320400450422242,0.0013972841191629,2
2013-01-10,72.78345489501953,89.5999984741211,90.7300033569336,88.63999938964844,90.63999938964844,1636500,1.7498389682869753,0.0673093738209806,0.013219514256348,1.3241270750263885,-0.3010966009522218,-0.1593533349479381,0.2878923797087428,3
2013-01-11,72.32850646972656,89.04000091552734,89.5199966430664,88.3499984741211,89.5199966430664,903000,1.7433804027088813,0.0673093738209806,0.0132835481218377,1.3123405088889484,-0.2950776365714189,-0.1593533349479381,0.2859698457898637,3
2013-01-14,72.55595397949219,89.31999969482422,89.48999786376953,88.4800033569336,88.98999786376953,957800,1.7313965649966214,0.0673093738209806,0.0137746998587666,1.2904705914795815,-0.2489110528811057,-0.1593533349479381,0.2940687345501792,3
2013-01-15,72.8158950805664,89.63999938964844,90.0,88.54000091552734,88.56999969482422,833500,1.716977535983842,0.0673093738209806,0.0138567173444231,1.2641565691100909,-0.2412016897028218,-0.1593533349479381,0.2878671814864435,3
2013-01-16,72.97837829589844,89.83999633789062,89.94999694824219,88.7300033569336,89.12000274658203,933400,1.6873402425615436,0.0673093738209806,0.0135599802423985,1.2100699588817374,-0.2690939625476654,-0.1593533349479381,0.2605408871287112,3
2013-01-17,74.21308135986328,91.36000061035156,91.93000030517578,89.69999694824219,90.0,2330600,1.6063502766968378,0.0673093738209806,0.0128441556446967,1.0622672343307764,-0.3363790268416941,-0.1593533349479381,0.1888449575137147,2
2013-01-18,76.1139144897461,93.6999969482422,93.6999969482422,90.0,92.5,4266000,1.725664629959115,0.0673093738209806,0.0139350199399946,1.2800100905218723,-0.2338415134887985,-0.1593533349479381,0.2956050806950453,3
2013-01-22,75.77275085449219,93.27999877929688,93.56999969482422,91.91000366210938,93.26000213623048,1933900,1.7270382791438348,0.0673093738209806,0.0139193727882868,1.282516933066021,-0.2353122922411044,-0.1593533349479381,0.2959504352923263,3
2013-01-23,75.58589935302734,93.0500030517578,93.6500015258789,92.66999816894533,93.23999786376952,1378400,1.738093366301597,0.0673093738209806,0.0138918730039014,1.302691926160785,-0.2378971779329122,-0.1593533349479381,0.3018138044266448,3
2013-01-24,76.33325958251953,93.97000122070312,94.69000244140624,92.83000183105467,92.98999786376952,1225700,1.7526416581242896,0.0673093738209806,0.0139254460293775,1.3292418468330385,-0.2347414283471101,-0.1593533349479381,0.3117156945126633,3
2013-01-25,76.65816497802734,94.37000274658205,94.56999969482422,93.69000244140624,94.37999725341795,723900,1.7400569637829506,0.0673093738209806,0.0138582075744924,1.3062753954778397,-0.2410616131724152,-0.1593533349479381,0.3019534824524954,3
2013-01-28,76.21138763427734,93.81999969482422,94.80999755859376,93.58000183105467,94.75,1262500,1.764840266125942,0.0673093738209806,0.0139944726858963,1.351503709511006,-0.2282531586833117,-0.1593533349479381,0.3212990719599187,3
2013-01-29,76.47949981689453,94.1500015258789,94.3000030517578,93.27999877929688,93.58000183105467,952600,1.757781929275069,0.0673093738209806,0.0138534019003527,1.3386225901498716,-0.2415133301076869,-0.1593533349479381,0.3125853083647488,3
2013-01-30,75.77275085449219,93.27999877929688,94.7699966430664,93.08999633789062,94.0999984741211,1052800,1.7429364148737403,0.0673093738209806,0.0138220617505319,1.3115302528158574,-0.2444591970176075,-0.1593533349479381,0.3025725736167706,3
2013-01-31,75.52091217041016,92.97000122070312,94.13999938964844,92.8000030517578,93.41000366210938,1199400,1.7967231378301471,0.0673093738209806,0.0138043014115337,1.4096883902190127,-0.2461286081487901,-0.1593533349479381,0.3347354823740948,3
2013-02-01,76.23575592041016,93.8499984741211,94.11000061035156,93.33999633789062,93.91999816894533,1509100,1.8511730310885908,0.0673093738209806,0.0135670078364339,1.5090567809718989,-0.2684333927404496,-0.1593533349479381,0.3604233510945036,3
2013-02-04,75.14727020263672,92.51000213623048,93.63999938964844,92.4499969482422,93.0500030517578,1032000,1.887807453883244,0.0673093738209806,0.0134367493320218,1.5759128099082091,-0.2806772467129884,-0.1593533349479381,0.3786274094157609,3
2013-02-05,76.31700134277344,93.9499969482422,94.36000061035156,93.0500030517578,93.54000091552734,1709000,1.8187638148540968,0.0673093738209806,0.0134450660894386,1.4499115472521875,-0.2798954999564452,-0.1593533349479381,0.3368875707826013,3
2013-02-06,76.25987243652344,93.4499969482422,93.83000183105467,92.12999725341795,92.87999725341795,1010000,1.94678321235406,0.0673093738209806,0.0146573851549817,1.6835406832055937,-0.1659416535367595,-0.1593533349479381,0.4527485649069652,3
2013-02-07,76.54547119140625,93.8000030517578,94.63999938964844,93.06999969482422,93.68000030517578,1047700,1.902962309140492,0.0673093738209806,0.0146127556163529,1.6035696791670322,-0.1701366775491957,-0.1593533349479381,0.4246932222232994,3
2013-02-08,76.96984100341797,94.31999969482422,94.4800033569336,93.69000244140624,93.83000183105467,566500,1.9182725947763508,0.0711587386218272,0.0147565109189191,1.631510201261011,-0.1566241707048813,-0.1001083058419981,0.4582592415713771,3
2013-02-11,77.02694702148438,94.38999938964844,94.56999969482422,93.43000030517578,94.0999984741211,640000,1.8108621611506208,0.0783051559923786,0.0146872535630882,1.4354914159018064,-0.1631341253150995,0.0098811929522952,0.427412827846334,3
2013-02-12,77.67166137695312,95.18000030517578,95.58999633789062,93.9499969482422,94.27999877929688,1152700,1.811317910738513,0.0796321759825321,0.0144462199507624,1.4363231365981204,-0.1857904606162783,0.0303051698961061,0.4269459486259827,3
2013-02-13,78.61009979248047,96.33000183105467,96.56999969482422,95.37000274658205,95.5999984741211,1549900,1.8402775091799948,0.0796321759825321,0.0148278376120187,1.4891729866487189,-0.1499197054678731,0.0303051698961061,0.4565194836923172,3
2013-02-14,78.59378051757812,96.30999755859376,97.02999877929688,95.52999877929688,95.7699966430664,1044900,1.8819394942231809,0.0847367598186402,0.0152613695390936,1.565204070670545,-0.1091691868626147,0.1088690976063151,0.521634660471415,3
2013-02-15,78.37344360351562,96.04000091552734,97.29000091552734,95.70999908447266,96.2699966430664,1215200,1.807520969443815,0.0935166821961317,0.0149574170316663,1.4293939045343127,-0.1377396831409457,0.2439996408813966,0.5118846207582545,3
2013-02-19,79.53221893310547,97.45999908447266,97.5,96.27999877929688,96.30999755859376,1113000,1.7426449915426685,0.1063806534363642,0.0145184899136465,1.3109984194971216,-0.1789973312452067,0.4419872024598504,0.5246627635705885,3
2013-02-20,77.54104614257812,95.0199966430664,97.43000030517578,94.75,97.43000030517578,1364000,1.765407794077295,0.1063806534363642,0.0148664509763865,1.3525394202508887,-0.1462901812625894,0.4419872024598504,0.5494121471493832,3
2013-02-21,76.10481262207031,93.26000213623048,94.58000183105467,92.62000274658205,94.58000183105467,1335500,1.7059024293507152,0.1063806534363642,0.0145837127108443,1.2439450414524171,-0.1728666113496065,0.4419872024598504,0.5043552108542203,3
2013-02-22,77.1493911743164,94.54000091552734,94.63999938964844,93.62000274658205,93.88999938964844,898900,1.60165844394387,0.1063806534363642,0.0128189283651324,1.0537048691461246,-0.3387503048515543,0.4419872024598504,0.3856472555848068,3
2013-02-25,74.178955078125,90.9000015258789,95.25,90.83000183105467,95.08999633789062,1650500,1.6041444051873734,0.1063806534363642,0.0127959945773037,1.0582416267678243,-0.3409060024812725,0.4419872024598504,0.3864409422488007,3
2013-02-26,74.79098510742188,91.6500015258789,92.2699966430664,91.04000091552734,91.62999725341795,1576600,1.318587606217615,0.1063806534363642,0.0121307611683423,0.5371144420461161,-0.4034356680393006,0.4419872024598504,0.1918886588222219,2
2013-02-27,76.3496322631836,93.55999755859376,93.7699966430664,91.4499969482422,91.5,1144800,1.350787131023339,0.1063806534363642,0.0119642459905488,0.5958769991693345,-0.419087525323527,0.4419872024598504,0.2062588921018859,2
