Date,Adj Close,Close,High,Low,Open,Volume,Beta_30D,MD_30D,Volatility_30D,Beta_30D_norm,Volatility_30D_norm,MD_30D_norm,Composite_Score,Risk_Label
2013-01-02,42.26313400268555,51.53512573242188,52.02948760986328,51.18820571899414,51.74327850341797,958950,0.8907476525513237,0.0714055859075405,0.0110798593737766,-0.2436725375319561,-0.5022168429822716,-0.0963091141874191,-0.2807328315672156,2
2013-01-03,41.90038299560547,51.09280014038086,51.89072036743164,50.90199661254883,51.58716583251953,657902,0.8475488638100094,0.0714055859075405,0.0111526178546055,-0.3225082131011205,-0.4953777945949629,-0.0963091141874191,-0.3047317072945008,2
2013-01-04,42.05685424804688,51.28360748291016,51.405029296875,51.01474380493164,51.10147476196289,570389,0.9093877621087796,0.0714055859075405,0.0108494633078067,-0.2096552497222202,-0.5238732853029836,-0.0963091141874191,-0.2766125497375409,2
2013-01-07,42.640098571777344,51.99479675292969,52.02081680297852,50.99739837646485,51.20555114746094,692377,1.0801312315335527,0.0714055859075405,0.0112365367441381,0.1019432268399587,-0.4874897059545153,-0.0963091141874191,-0.1606185311006585,2
2013-01-08,42.9672737121582,52.39375686645508,52.44579315185547,51.28360748291016,52.107547760009766,1004148,1.0742223165706304,0.0821086872932221,0.0106994030544035,0.0911597461786777,-0.5379784359650718,0.0684208051434461,-0.1261326282143159,2
2013-01-09,43.81367111206055,53.42584609985352,53.62532424926758,52.4718132019043,52.59323501586914,1115412,1.2262210527137352,0.0821086872932221,0.0115453656610358,0.3685500017540761,-0.458460843861719,0.0684208051434461,-0.0071633456547322,2
2013-01-10,43.99860000610352,53.651344299316406,53.71205520629883,52.775367736816406,53.677364349365234,799490,1.1458713946485293,0.0821086872932221,0.0120174906544741,0.2219158076044663,-0.4140827089941777,0.0684208051434461,-0.041248698748755,2
2013-01-11,43.6714096069336,53.252384185791016,53.71205520629883,52.9661750793457,53.71205520629883,872014,1.2081601068124297,0.0821086872932221,0.0125650796554158,0.3355896592760979,-0.3626112154839562,0.0684208051434461,0.0137997496451959,2
2013-01-14,43.6074104309082,53.1743278503418,53.56461334228516,53.04423141479492,53.18300247192383,533263,1.2619050859880865,0.0821086872932221,0.0131444173428671,0.4336716163220691,-0.3081554540121308,0.0684208051434461,0.0646456558177948,2
2013-01-15,43.50071716308594,53.04423141479492,53.44319152832031,52.88811874389648,53.00954055786133,635649,1.2415071700684457,0.0821086872932221,0.0132679504505434,0.3964464179176064,-0.296543764334063,0.0684208051434461,0.0561078195756632,2
2013-01-16,43.2660026550293,52.75802230834961,52.89678955078125,52.13356399536133,52.76669692993164,842151,1.25321072419126,0.0821086872932221,0.0133104161905182,0.4178048314915948,-0.292552129995607,0.0684208051434461,0.0645578355464779,2
2013-01-17,43.2660026550293,52.75802230834961,53.03556060791016,52.51517868041992,52.91413879394531,676696,1.2688315214357797,0.0821086872932221,0.0133431608081145,0.446312022076846,-0.2894742479176175,0.0684208051434461,0.0750861931008915,2
2013-01-18,43.10952758789063,52.56721496582031,52.87077331542969,52.03816223144531,52.51517868041992,1331946,1.2341419643819251,0.0821086872932221,0.0132221421586238,0.3830052779476936,-0.3008495871248773,0.0684208051434461,0.0501921653220874,2
2013-01-22,43.65007781982422,53.22636413574219,53.52992248535156,52.57588958740234,52.88811874389648,730080,1.2366079023912864,0.0821086872932221,0.0131772812120749,0.3875054941468981,-0.3050663626904624,0.0684208051434461,0.0502866455332939,2
2013-01-23,43.30157470703125,52.801387786865234,53.24371337890625,52.67996597290039,52.99219512939453,760404,1.2409304461983284,0.0821086872932221,0.013131185269618,0.3953939250759708,-0.3093992236481107,0.0684208051434461,0.0514718355237687,2
2013-01-24,43.58607482910156,53.14830780029297,53.339115142822266,52.723331451416016,52.97484970092773,671046,1.2266922075141264,0.0821086872932221,0.0130202844440453,0.3694098362093644,-0.3198235220067826,0.0684208051434461,0.0393357064486759,2
2013-01-25,44.00571060180664,53.66001510620117,53.6686897277832,52.95750045776367,53.45186614990234,799029,1.2208155111213017,0.0821086872932221,0.0129651585821023,0.3586851528619323,-0.3250051645167034,0.0684208051434461,0.0340335978295583,2
2013-01-28,43.65719223022461,53.23503875732422,53.824806213378906,52.64527130126953,53.824806213378906,651906,1.2090767855721092,0.0821086872932221,0.0129073683171005,0.3372625531558775,-0.3304372518027496,0.0684208051434461,0.025082035498858,2
2013-01-29,43.94881439208984,53.590633392333984,53.62532424926758,52.93148422241211,53.07892608642578,405395,1.2168609078331418,0.0821086872932221,0.0128910267648545,0.3514681953750674,-0.3319733018310196,0.0684208051434461,0.0293052328958313,2
2013-01-30,43.77099990844727,53.37380599975586,53.74674987792969,53.29574966430664,53.46921157836914,586070,1.212365425503311,0.0821086872932221,0.0128896898697646,0.3432641601044555,-0.332098965397719,0.0684208051434461,0.0265286666167275,2
2013-01-31,43.72120666503906,53.31309509277344,53.512577056884766,52.93148422241211,53.14830780029297,523001,1.2081858228675455,0.0821086872932221,0.0129912097591131,0.3356365898182983,-0.3225564429643364,0.0684208051434461,0.027166983999136,2
2013-02-01,44.39690780639648,54.13703536987305,54.31916809082031,53.28707885742188,53.75542068481445,814940,1.329029393695544,0.0821086872932221,0.0130386832153198,0.5561701932363086,-0.318094100424861,0.0684208051434461,0.1021656326516312,2
2013-02-04,44.18352508544922,53.8768424987793,54.067649841308594,53.59930419921875,53.96357345581055,689840,1.3480261396451412,0.0821086872932221,0.0129271933910272,0.5908383250101051,-0.3285737626490175,0.0684208051434461,0.1102284558348445,2
2013-02-05,44.524932861328125,54.29314804077149,54.770164489746094,53.92020797729492,54.11101531982422,928511,1.304523748976928,0.0709781208162986,0.0127783345152258,0.5114485907807662,-0.3425659879248616,-0.1028881689360959,0.0219981446399362,2
2013-02-06,43.99148178100586,53.642669677734375,54.3712043762207,53.37380599975586,54.02428436279297,1066410,1.389764291767984,0.0684149932345162,0.0127487871055143,0.6670084102251554,-0.3453433433951028,-0.1423369029587945,0.0597760546237527,2
2013-02-07,42.51207733154297,51.838680267333984,53.512577056884766,51.51778030395508,53.512577056884766,1899452,1.3924875591061503,0.0684149932345162,0.0127909988054073,0.6719782398573102,-0.3413755879556007,-0.1423369029587945,0.0627552496476383,2
2013-02-08,42.547611236572266,51.88204574584961,52.11621856689453,51.22289657592773,51.7866439819336,1298739,1.4068626205289152,0.0772113451850443,0.0128976205138784,0.6982120235265286,-0.3313535119712745,-0.0069534944492885,0.1199683390353218,2
2013-02-11,42.10663986206055,51.34431838989258,52.14223861694336,51.32697296142578,51.97745132446289,1103421,1.412112835227875,0.0772113451850443,0.0125987834947854,0.7077934084388281,-0.3594431698395064,-0.0069534944492885,0.1137989147166777,2
2013-02-12,41.34560394287109,50.41630554199219,51.69123840332031,50.31222915649414,51.69123840332031,1838228,1.4209396529839513,0.0772113451850443,0.0124277059887215,0.7239019189133513,-0.3755238703794548,-0.0069534944492885,0.1138081846948693,2
2013-02-13,41.829246520996094,51.00606918334961,51.170860290527344,50.52038192749024,50.52038192749024,1274065,1.4340408537087876,0.0772113451850443,0.0125254733983238,0.7478109691437785,-0.3663340682099409,-0.0069534944492885,0.1248411354948497,2
2013-02-14,41.97150802612305,51.17953109741211,51.24024200439453,50.52038192749024,50.81526565551758,1064104,1.4788841310530332,0.083334439946547,0.012690138576881,0.8296477559421077,-0.3508561045275243,0.0872861908317409,0.188692614082108,2
2013-02-15,42.29868698120117,51.5784912109375,51.94275665283203,51.170860290527344,51.18820571899414,1370341,1.5292314637700688,0.083334439946547,0.0127455017380752,0.9215291744610712,-0.3456521566994781,0.0872861908317409,0.2210544028644447,2
2013-02-19,42.191993713378906,51.44839477539063,52.22896957397461,51.44839477539063,51.80398941040039,1416461,1.4513569706523564,0.0849671021364391,0.012370088377499,0.7794120352212475,-0.3809397288006671,0.1124142636345709,0.170295523351717,2
2013-02-20,41.41672134399414,50.50303649902344,51.63052749633789,50.442325592041016,51.43104934692383,1636107,1.4432596504551716,0.0849671021364391,0.0121815014107358,0.7646348220945657,-0.3986662587696244,0.1124142636345709,0.1594609423198373,2
