Date,Adj Close,Close,High,Low,Open,Volume,Beta_30D,MD_30D,Alpha_30D,Volatility_30D,Beta_30D_norm,Volatility_30D_norm,MD_30D_norm,Composite_Score,Risk_Label
2013-01-02,38.040000915527344,38.040000915527344,38.52000045776367,37.380001068115234,38.40999984741211,449600,0.9570279239175536,0.1225286958230355,0.0319133688748569,0.0115770541904378,-0.0558647785891653,-0.4413307944223588,-0.0679311350084167,-0.1454549138957967,1
2013-01-03,38.43999862670898,38.43999862670898,38.5099983215332,37.83000183105469,37.95000076293945,606600,0.969699069643975,0.1112541718030323,0.0011135264509993,0.0119338880208761,-0.0343696363211832,-0.4074919545866041,-0.1536294848655824,-0.1699064646589277,1
2013-01-04,39.040000915527344,39.040000915527344,39.310001373291016,38.34000015258789,38.59000015258789,673300,1.191268626134067,0.1112541718030323,0.0154652436862496,0.0130531040354586,0.3414976484403905,-0.3013557975620597,-0.1536294848655824,-0.0435066810471572,2
2013-01-07,38.900001525878906,38.900001525878906,39.40999984741211,38.75,38.75,444100,1.151364473885026,0.1112541718030323,0.018001242246031,0.0132891711098985,0.2738048408446402,-0.2789693665651583,-0.1536294848655824,-0.0586088065801068,1
2013-01-08,38.83000183105469,38.83000183105469,39.369998931884766,38.7599983215332,38.93999862670898,493800,1.2298033555372396,0.0811827033539036,-0.0238099968226689,0.0130016983977686,0.4068673875834128,-0.3062306356297118,-0.3822045643367798,-0.0995334071790996,1
2013-01-09,39.90999984741211,39.90999984741211,39.90999984741211,38.7599983215332,38.9900016784668,422000,1.1058446614408677,0.0707196611109969,-0.0341383305696881,0.0127488924945483,0.1965857112075461,-0.3302044232554462,-0.4617347913434422,-0.2041286375151875,1
2013-01-10,40.459999084472656,40.459999084472656,40.470001220703125,39.709999084472656,40.0,415400,1.018076071002023,0.085261653608012,-0.0243257103361935,0.0130685692510447,0.0476963858950481,-0.2998892186992859,-0.3512002128176938,-0.2068084849253839,1
2013-01-11,40.29999923706055,40.29999923706055,40.560001373291016,40.06999969482422,40.310001373291016,385500,1.0116208030126486,0.0893713926023573,-0.0596786610228462,0.0120873720029675,0.0367457657376126,-0.3929369448192698,-0.319961834192204,-0.231061807476027,1
2013-01-14,41.33000183105469,41.33000183105469,41.34000015258789,40.34999847412109,40.43999862670898,530300,1.0877955917839557,0.0893713926023573,-0.055224161331467,0.0127052217025104,0.1659675391450886,-0.3343457596737333,-0.319961834192204,-0.1684574879583562,1
2013-01-15,41.34000015258789,41.34000015258789,41.45000076293945,40.91999816894531,41.13999938964844,463700,1.0745224509104605,0.0893713926023573,-0.04756936205195,0.0128128973152722,0.1434511813050999,-0.3241347945026681,-0.319961834192204,-0.172559285514664,1
2013-01-16,41.43999862670898,41.43999862670898,41.4900016784668,40.93000030517578,41.150001525878906,404800,1.0214523417639865,0.0893713926023573,-0.0633847025687477,0.0123101973249854,0.0534238411647249,-0.371806239880636,-0.319961834192204,-0.218458880687445,1
2013-01-17,42.18999862670898,42.18999862670898,42.290000915527344,41.52999877929688,41.77000045776367,588600,1.000742980355332,0.0893713926023573,-0.071234736891342,0.0122583289551782,0.018292789926803,-0.3767249592080375,-0.319961834192204,-0.2318088042092194,1
2013-01-18,42.38999938964844,42.38999938964844,42.45000076293945,42.02999877929688,42.09999847412109,410500,1.0494983185540234,0.0893713926023573,-0.0731694876595064,0.0125459089437995,0.1010006171060926,-0.3494535170273135,-0.319961834192204,-0.1951490477558816,1
