Date,Adj Close,Close,High,Low,Open,Volume,Beta_30D,MD_30D,Alpha_30D,Volatility_30D,Beta_30D_norm,Volatility_30D_norm,MD_30D_norm,Composite_Score,Risk_Label
2013-01-02,42.26313400268555,51.53512573242188,52.02948760986328,51.18820571899414,51.74327850341797,958950,0.8907476525513237,0.0768964198189013,-0.0361570320250745,0.0110798593737766,-0.1683016405224027,-0.4884801797468958,-0.4147848688638645,-0.2393103329780458,1
2013-01-03,41.90038299560547,51.09280014038086,51.89072036743164,50.90199661254883,51.58716583251953,657902,0.8475488638100094,0.0768964198189013,-0.0250745089725391,0.0111526178546055,-0.2415834202325712,-0.4815804343487707,-0.4147848688638645,-0.212583157941948,1
2013-01-04,42.05685424804688,51.28360748291016,51.405029296875,51.01474380493164,51.10147476196289,570389,0.9093877621087796,0.0768964198189013,-0.0534674002640681,0.0108494633078067,-0.1366808372044501,-0.5103288244383678,-0.4147848688638645,-0.2571334823145207,1
2013-01-07,42.640098571777344,51.99479675292969,52.02081680297852,50.99739837646485,51.20555114746094,692377,1.0801312315335527,0.0768964198189013,-0.0767034399631331,0.0112365367441381,0.1529658329432607,-0.4736223383952563,-0.4147848688638645,-0.2508245944900267,1
2013-01-08,42.9672737121582,52.39375686645508,52.44579315185547,51.28360748291016,52.107547760009766,1004148,1.0742223165706304,0.0894536054068221,-0.0976430807181648,0.0106994030544035,0.1429420378958577,-0.5245591592538379,-0.3193369296137701,-0.2393288200419901,1
2013-01-09,43.81367111206055,53.42584609985352,53.62532424926758,52.4718132019043,52.59323501586914,1115412,1.2262210527137352,0.0894536054068221,-0.0871250098097237,0.0115453656610358,0.4007904226032326,-0.4443358432142512,-0.3193369296137701,-0.1266382531263362,1
2013-01-10,43.99860000610352,53.651344299316406,53.71205520629883,52.775367736816406,53.677364349365234,799490,1.1458713946485293,0.0894536054068221,-0.0756445785261582,0.0120174906544741,0.2644864633097982,-0.3995638494383474,-0.3193369296137701,-0.1571489082988464,1
2013-01-11,43.6714096069336,53.252384185791016,53.71205520629883,52.9661750793457,53.71205520629883,872014,1.2081601068124297,0.0894536054068221,-0.0670658373228899,0.0125650796554158,0.3701521038572504,-0.3476355429884601,-0.3193369296137701,-0.1046175926330666,1
2013-01-14,43.6074104309082,53.1743278503418,53.56461334228516,53.04423141479492,53.18300247192383,533263,1.2619050859880865,0.0894536054068221,-0.062084063985433,0.0131444173428671,0.4613242834306872,-0.2926964829996656,-0.3193369296137701,-0.0559138461123228,1
2013-01-15,43.50071716308594,53.04423141479492,53.44319152832031,52.88811874389648,53.00954055786133,635649,1.2415071700684457,0.0894536054068221,-0.0448052417494168,0.0132679504505434,0.4267215636664623,-0.2809817388008411,-0.3193369296137701,-0.0635431713007896,1
2013-01-16,43.2660026550293,52.75802230834961,52.89678955078125,52.13356399536133,52.76669692993164,842151,1.25321072419126,0.0894536054068221,-0.0468025229318352,0.0133104161905182,0.4465752979966073,-0.2769546784412642,-0.3193369296137701,-0.0555829064042156,1
2013-01-17,43.2660026550293,52.75802230834961,53.03556060791016,52.51517868041992,52.91413879394531,676696,1.2688315214357797,0.0894536054068221,-0.0395757394035213,0.0133431608081145,0.4730741850238567,-0.2738494799544412,-0.3193369296137701,-0.0457148778995249,2
2013-01-18,43.10952758789063,52.56721496582031,52.87077331542969,52.03816223144531,52.51517868041992,1331946,1.2341419643819251,0.0894536054068221,-0.0493029643943737,0.0132221421586238,0.4142273387965995,-0.2853257760562572,-0.3193369296137701,-0.0691559253425492,1
2013-01-22,43.65007781982422,53.22636413574219,53.52992248535156,52.57588958740234,52.88811874389648,730080,1.2366079023912864,0.0894536054068221,-0.0354555282534742,0.0131772812120749,0.4184105191876764,-0.2895799757863781,-0.3193369296137701,-0.0691795984555639,1
2013-01-23,43.30157470703125,52.801387786865234,53.24371337890625,52.67996597290039,52.99219512939453,760404,1.2409304461983284,0.0894536054068221,-0.0473909362366166,0.013131185269618,0.4257432179110612,-0.2939512911741632,-0.3193369296137701,-0.0681924706770306,1
2013-01-24,43.58607482910156,53.14830780029297,53.339115142822266,52.723331451416016,52.97484970092773,671046,1.2266922075141264,0.0894536054068221,-0.0514635463315164,0.0130202844440453,0.4015896825662473,-0.3044681058763959,-0.3193369296137701,-0.0797492540260462,1
