Date,Adj Close,Close,High,Low,Open,Volume,Beta_30D,MD_30D,Alpha_30D,Volatility_30D,Beta_30D_norm,Volatility_30D_norm,MD_30D_norm,Composite_Score,Risk_Label
2013-01-02,10.695113182067873,12.229999542236328,12.279999732971191,11.970000267028809,12.06999969482422,10628500,-0.1374567900169253,0.1812401440794608,0.137735754189517,0.0174412980676667,-1.9125322926481023,0.1147801804692625,0.378338190807308,0.807561024359631,3
2013-01-03,11.001185417175291,12.579999923706056,12.609999656677246,12.119999885559082,12.140000343322754,16272400,-0.3537267085106067,0.1448383930963661,0.1260395473394534,0.0167599202628646,-2.279409350703964,0.0501645738828145,0.1016462448211222,0.8160841928540403,3
2013-01-04,11.35098361968994,12.979999542236328,13.079999923706056,12.550000190734863,12.5600004196167,17125600,-0.5089788175576782,0.1448383930963661,0.1248048295548752,0.0169596240123756,-2.5427767085911466,0.0691026414589798,0.1016462448211222,0.9101860013418228,3
2013-01-07,11.35972785949707,12.989999771118164,13.380000114440918,12.890000343322754,13.140000343322754,23137100,0.250575647825026,0.1448383930963661,0.0552489763019068,0.0182926838831824,-1.2542798633817631,0.195517783779694,0.1016462448211222,0.5228254337122665,3
2013-01-08,11.35098361968994,12.979999542236328,13.260000228881836,12.869999885559082,13.050000190734863,16685700,0.4084947111033884,0.1334858867945622,0.0227150766236218,0.0186399360892532,-0.986388324188366,0.2284479904515477,0.0153551468482436,0.4157412902141257,3
2013-01-09,11.464670181274414,13.109999656677246,13.15999984741211,12.890000343322754,13.0,10251700,0.4143516689516053,0.1172934848641757,0.0215613214169436,0.0186280230037911,-0.9764526684139648,0.2273182629523177,-0.1077242951926022,0.3710263484426334,3
2013-01-10,11.63082218170166,13.300000190734863,13.649999618530272,13.170000076293944,13.449999809265137,27721200,0.0005636198828267,0.1131084900782198,0.0501197554305087,0.0189332330178799,-1.678396531704703,0.2562615746622347,-0.1395346977143365,0.6040519392689403,3
2013-01-11,11.674551010131836,13.350000381469728,13.40999984741211,13.09000015258789,13.329999923706056,14934900,-0.0401348002676437,0.1056546389853702,0.0348771343071251,0.0190054914156139,-1.7474367234998562,0.2631138967772812,-0.1961918778848624,0.610463717182165,3
2013-01-14,11.753255844116213,13.4399995803833,13.489999771118164,13.170000076293944,13.300000190734863,7996300,0.1809525842321976,0.0958702908273194,0.0415387094942056,0.019442080641982,-1.3723873880975472,0.3045160051114031,-0.2705633094490939,0.4744574976380254,3
2013-01-15,11.919407844543455,13.630000114440918,13.739999771118164,13.210000038146973,13.25,17041000,0.1944293230011566,0.0958702908273194,0.0195400951039826,0.0190775521537503,-1.3495256498300152,0.2699474746733251,-0.2705633094490939,0.4553140747361554,3
