Epoch:1, Train Loss:0.6542470131167628, Vali Loss:0.4555560844127097, mse:0.4605224034640172, mae:0.5043477985450876
Epoch:2, Train Loss:0.6164552857146741, Vali Loss:0.5058971913812332, mse:0.5645185964286467, mae:0.5792470684745045
Epoch:3, Train Loss:0.6706765610325316, Vali Loss:0.4473130794937815, mse:0.5442778945935316, mae:0.5449559715724437
Epoch:4, Train Loss:0.6748927101309563, Vali Loss:0.4347819726732657, mse:0.5211435423611237, mae:0.5458640300747112
Epoch:5, Train Loss:0.6775907199705422, Vali Loss:0.43808049858999365, mse:0.534891274113591, mae:0.5434834878265022
Epoch:6, Train Loss:0.6795949355998651, Vali Loss:0.4401323388043247, mse:0.5209523332871009, mae:0.5488681932476079
Epoch:7, Train Loss:0.6776627160857558, Vali Loss:0.43342646472415347, mse:0.5334760001860559, mae:0.5442058616535408
Epoch:8, Train Loss:0.6758213614432799, Vali Loss:0.4419718753295819, mse:0.5514867362266006, mae:0.5483259646239403
Epoch:9, Train Loss:0.6715802949845058, Vali Loss:0.4522907827265578, mse:0.5538638833818835, mae:0.5487687477720118
Epoch:10, Train Loss:0.6711091368185824, Vali Loss:0.4334272849449149, mse:0.5308606177873074, mae:0.5468715934309168
Epoch:11, Train Loss:0.665639359408397, Vali Loss:0.44273792193411676, mse:0.5359569438863719, mae:0.5427574424473481
Epoch:12, Train Loss:0.6644762085276036, Vali Loss:0.4323618010274219, mse:0.5229124693356664, mae:0.5454141771264165
Epoch:13, Train Loss:0.6642262819624115, Vali Loss:0.4452616689929829, mse:0.5303025027545535, mae:0.541217044204752
Epoch:14, Train Loss:0.6547107933904249, Vali Loss:0.4414874476374164, mse:0.5326309876568686, mae:0.5438848701871444
Epoch:15, Train Loss:0.650567647369549, Vali Loss:0.45065908759763235, mse:0.5707026795727836, mae:0.5546041549157317
Epoch:16, Train Loss:0.6480746936085773, Vali Loss:0.44909642170034264, mse:0.5414497134271382, mae:0.5456466516915047
Epoch:17, Train Loss:0.6521685783703842, Vali Loss:0.43863144793532566, mse:0.5524994644345106, mae:0.5491761151422686
Epoch:18, Train Loss:0.6510193943872603, Vali Loss:0.45538799309122036, mse:0.5355032326318497, mae:0.5452114392211226
Epoch:19, Train Loss:0.6433785931402015, Vali Loss:0.4555193100755563, mse:0.5419669239999396, mae:0.5466860253886084
Epoch:20, Train Loss:0.6431257692707444, Vali Loss:0.4521756656900083, mse:0.5390851315737606, mae:0.5457695338735792

