Epoch:1, Train Loss:1.3429057661367922, Vali Loss:1.3223921060562134, acc:0.44697356892523366, f1:0.38735998855271486
Epoch:2, Train Loss:1.3016980400333156, Vali Loss:1.291508436203003, acc:0.4586740654205608, f1:0.39564346131906564
Epoch:3, Train Loss:1.2847337741798726, Vali Loss:1.3134772777557373, acc:0.4451573452102804, f1:0.38874822131122716
Epoch:4, Train Loss:1.2761156350650682, Vali Loss:1.3060963153839111, acc:0.4448196553738318, f1:0.38305553768288314
Epoch:5, Train Loss:1.2718064572240515, Vali Loss:1.3232014179229736, acc:0.440511828271028, f1:0.3773488767758459
Epoch:6, Train Loss:1.2695953600481844, Vali Loss:1.323338508605957, acc:0.4356929030373832, f1:0.3804831710173373
Epoch:7, Train Loss:1.2685105176936275, Vali Loss:1.3300520181655884, acc:0.4352274386682243, f1:0.37685170226995596
Epoch:8, Train Loss:1.2679516538839393, Vali Loss:1.3270624876022339, acc:0.4373722254672897, f1:0.37665626602276486
Epoch:9, Train Loss:1.2676920845689932, Vali Loss:1.330808162689209, acc:0.4354921144859813, f1:0.3763510603830202
Epoch:10, Train Loss:1.2675548494636237, Vali Loss:1.3320684432983398, acc:0.43527307242990654, f1:0.37579144968990075
