Epoch:1, Train Loss:1.3653634852513754, Vali Loss:1.3132522106170654, acc:0.4544848860981308, f1:0.34130783383987073
Epoch:2, Train Loss:1.3321973065056032, Vali Loss:1.2878344058990479, acc:0.4568213346962617, f1:0.3510208296046317
Epoch:3, Train Loss:1.31881770172013, Vali Loss:1.3062834739685059, acc:0.4296144859813084, f1:0.33629676982776857
Epoch:4, Train Loss:1.3125354655819612, Vali Loss:1.2963776588439941, acc:0.4329183703271028, f1:0.3494732721245147
Epoch:5, Train Loss:1.309522202594382, Vali Loss:1.3026896715164185, acc:0.4184615946261682, f1:0.34383585806999867
Epoch:6, Train Loss:1.3079199833418753, Vali Loss:1.3127318620681763, acc:0.4069710134345794, f1:0.33984453156971905
Epoch:7, Train Loss:1.307160829126503, Vali Loss:1.3136987686157227, acc:0.40806622371495327, f1:0.33589046084077734
Epoch:8, Train Loss:1.3067397089305304, Vali Loss:1.3091747760772705, acc:0.4127756279205608, f1:0.33813770070781646
Epoch:9, Train Loss:1.306574054595933, Vali Loss:1.3143991231918335, acc:0.4061222254672897, f1:0.33584685251744706
Epoch:10, Train Loss:1.3064638769914134, Vali Loss:1.3143144845962524, acc:0.4065694363317757, f1:0.33579042236494644
