Epoch:1, Train Loss:1.3617947088184592, Vali Loss:1.3478456735610962, acc:0.4582086010514019, f1:0.3242933115196531
Epoch:2, Train Loss:1.3334523681597048, Vali Loss:1.3362207412719727, acc:0.4549047167056075, f1:0.3188872726508681
Epoch:3, Train Loss:1.3218732513317115, Vali Loss:1.3265496492385864, acc:0.4474664135514019, f1:0.3469263296241627
Epoch:4, Train Loss:1.3165302069618747, Vali Loss:1.3448257446289062, acc:0.44070349007009346, f1:0.33270585558464655
Epoch:5, Train Loss:1.3138602095873788, Vali Loss:1.3475674390792847, acc:0.4361857476635514, f1:0.3353969418494454
Epoch:6, Train Loss:1.312501613829802, Vali Loss:1.341016173362732, acc:0.43876861857476634, f1:0.33870442045124677
Epoch:7, Train Loss:1.311858654692638, Vali Loss:1.3426496982574463, acc:0.43899678738317754, f1:0.33627530567311154
Epoch:8, Train Loss:1.3115177040569392, Vali Loss:1.3410530090332031, acc:0.4368246203271028, f1:0.34071396914711816
Epoch:9, Train Loss:1.311335045088783, Vali Loss:1.3418992757797241, acc:0.4373996057242991, f1:0.33832120442172026
Epoch:10, Train Loss:1.311238668966377, Vali Loss:1.3420476913452148, acc:0.4373539719626168, f1:0.3381251738963626
