Epoch:1, Train Loss:1.3561086090252144, Vali Loss:1.3500334024429321, acc:0.452860324182243, f1:0.32915441794580425
Epoch:2, Train Loss:1.3245960554883853, Vali Loss:1.3495173454284668, acc:0.44526686623831774, f1:0.32537362371562584
Epoch:3, Train Loss:1.3123913218979257, Vali Loss:1.3363502025604248, acc:0.44198123539719625, f1:0.3476556134465404
Epoch:4, Train Loss:1.3067870883824326, Vali Loss:1.3497132062911987, acc:0.43319217289719625, f1:0.3373722506638786
Epoch:5, Train Loss:1.3039998596288618, Vali Loss:1.347981333732605, acc:0.43113865362149534, f1:0.33706411608830544
Epoch:6, Train Loss:1.302622884396719, Vali Loss:1.3453437089920044, acc:0.4328727365654206, f1:0.3404044632217555
Epoch:7, Train Loss:1.301926094911639, Vali Loss:1.34752357006073, acc:0.4323616384345794, f1:0.33807286482183496
Epoch:8, Train Loss:1.3015851893617734, Vali Loss:1.3424086570739746, acc:0.43237989193925236, f1:0.34488769186281965
Epoch:9, Train Loss:1.3013785389898531, Vali Loss:1.3451513051986694, acc:0.4321060893691589, f1:0.3415248160069638
Epoch:10, Train Loss:1.3012848536033832, Vali Loss:1.3448010683059692, acc:0.43208783586448596, f1:0.34136779859702365
