Epoch:1, Train Loss:1.3566162642778956, Vali Loss:1.3554296493530273, acc:0.45110798773364486, f1:0.33491088920255785
Epoch:2, Train Loss:1.3273451229809459, Vali Loss:1.3331663608551025, acc:0.4506333966121495, f1:0.3317854240794814
Epoch:3, Train Loss:1.3166667960021115, Vali Loss:1.3236029148101807, acc:0.4476580753504673, f1:0.352837493879888
Epoch:4, Train Loss:1.311547819885093, Vali Loss:1.341164231300354, acc:0.4401467581775701, f1:0.3337746624194971
Epoch:5, Train Loss:1.308869721139462, Vali Loss:1.34345543384552, acc:0.4350540303738318, f1:0.3382891540508477
Epoch:6, Train Loss:1.3075676677097126, Vali Loss:1.3419764041900635, acc:0.4353369596962617, f1:0.33832795061337506
Epoch:7, Train Loss:1.3069132931831642, Vali Loss:1.342848300933838, acc:0.43486236857476634, f1:0.3383070819097553
Epoch:8, Train Loss:1.3066005630526685, Vali Loss:1.340411901473999, acc:0.43470721378504673, f1:0.34224893676857987
Epoch:9, Train Loss:1.3064029282132434, Vali Loss:1.3414411544799805, acc:0.43476197429906543, f1:0.3401443714641748
Epoch:10, Train Loss:1.3063153802824774, Vali Loss:1.3417348861694336, acc:0.4345703125, f1:0.33977973092993025
