Epoch:1, Train Loss:1.3583665738834858, Vali Loss:1.3600159883499146, acc:0.4539281542056075, f1:0.3271752275141396
Epoch:2, Train Loss:1.3282593766080055, Vali Loss:1.3367583751678467, acc:0.44963858060747663, f1:0.3293717029900092
Epoch:3, Train Loss:1.3172292178041696, Vali Loss:1.3294790983200073, acc:0.4476033148364486, f1:0.3504421703288776
Epoch:4, Train Loss:1.3119482297679452, Vali Loss:1.3496237993240356, acc:0.4385860835280374, f1:0.33509918961388335
Epoch:5, Train Loss:1.3093267640246238, Vali Loss:1.354710578918457, acc:0.43394056658878505, f1:0.33505066147097035
Epoch:6, Train Loss:1.3079885811713543, Vali Loss:1.3500206470489502, acc:0.4354191004672897, f1:0.3377504674732025
Epoch:7, Train Loss:1.3073217486664783, Vali Loss:1.3507518768310547, acc:0.4358480578271028, f1:0.33711943030651054
Epoch:8, Train Loss:1.3069979071826634, Vali Loss:1.3484673500061035, acc:0.4350083966121495, f1:0.3419873134999201
Epoch:9, Train Loss:1.3068006202918994, Vali Loss:1.3497759103775024, acc:0.43509966413551404, f1:0.3387674029780105
Epoch:10, Train Loss:1.3067000904066493, Vali Loss:1.3500792980194092, acc:0.43484411507009346, f1:0.3386303508885463
