Epoch:1, Train Loss:1.3551372024841175, Vali Loss:1.342867136001587, acc:0.4542110835280374, f1:0.33430807357586373
Epoch:2, Train Loss:1.3233349680691067, Vali Loss:1.3447809219360352, acc:0.4456866968457944, f1:0.33373922594908867
Epoch:3, Train Loss:1.3117221787440965, Vali Loss:1.3307125568389893, acc:0.4458509783878505, f1:0.3600299921822152
Epoch:4, Train Loss:1.3063381858366445, Vali Loss:1.3482379913330078, acc:0.43643216997663553, f1:0.3477789475487132
Epoch:5, Train Loss:1.3036514781271427, Vali Loss:1.3472672700881958, acc:0.43394056658878505, f1:0.34742529901335095
Epoch:6, Train Loss:1.3023361809014855, Vali Loss:1.340492606163025, acc:0.4378559433411215, f1:0.3517321578113972
Epoch:7, Train Loss:1.3016496644078743, Vali Loss:1.3441659212112427, acc:0.43640478971962615, f1:0.3480118678914239
Epoch:8, Train Loss:1.3013168215123128, Vali Loss:1.3396695852279663, acc:0.4371166764018692, f1:0.3553906541771809
Epoch:9, Train Loss:1.3011204843990414, Vali Loss:1.3423951864242554, acc:0.4362131279205608, f1:0.35147845727494254
Epoch:10, Train Loss:1.3010286332433798, Vali Loss:1.3422694206237793, acc:0.4360397196261682, f1:0.3513499310753163
